,datetime,username,channel,message
1450,2022-05-22T14:02:00.899031,its_mt,#gothamchess,So if you're good enough to get to FM you're good enough to get IM?
1451,2022-05-22T14:02:05.088620,karimoslayer,#gothamchess,genius
1452,2022-05-22T14:02:05.342606,moobot,#gothamchess,"I have 9 Courses, you can find them here: https://www.gotham-chess.com/courses"
1453,2022-05-22T14:02:05.698204,dataplet01,#gothamchess,stuck at GM Sadge
1454,2022-05-22T14:02:08.674453,pnb7721,#gothamchess,Is he stuck there
1455,2022-05-22T14:02:08.838089,ayushvrma,#gothamchess,!time
1456,2022-05-22T14:02:15.630380,03zombieland,#gothamchess,!move
1457,2022-05-22T14:02:17.326215,cldam69,#gothamchess,LUL LUL
1458,2022-05-22T14:02:30.373812,vanegas3,#gothamchess,delira3Djpeepo delira3Catjam
1459,2022-05-22T14:02:30.638780,xessstrat,#gothamchess,lol
1460,2022-05-22T14:02:31.633871,waly05,#gothamchess,U got this Levy
1461,2022-05-22T14:02:34.404117,cldam69,#gothamchess,CrreamAwk
1462,2022-05-22T14:02:38.829840,vanegas3,#gothamchess,delira3Peepolove delira3Peepolove delira3Peepolove
1463,2022-05-22T14:02:38.830012,aaslayer90,#gothamchess,train with Hikaru bro
1464,2022-05-22T14:02:40.170542,cldam69,#gothamchess,YEP
1465,2022-05-22T14:02:41.554631,aaslayer90,#gothamchess,learn
1466,2022-05-22T14:02:42.541241,scarf_darmanitan,#gothamchess,God plays the bongcloud
1467,2022-05-22T14:02:42.824445,khtheblackquill,#gothamchess,Magnus is tuck at wc cause no aliens wanna play him
1468,2022-05-22T14:02:43.296634,totomat0,#gothamchess,YEP
1469,2022-05-22T14:02:43.916738,thacardiackid,#gothamchess,and he's super disappointed when he does
1470,2022-05-22T14:02:50.924076,vanegas3,#gothamchess,office181Heartspin office181Heart office181Flame
1471,2022-05-22T14:02:51.989825,ziv14243,#gothamchess,YEP
1472,2022-05-22T14:02:52.153374,kefflings,#gothamchess,catJAM
1473,2022-05-22T14:02:54.951844,gregor_kerr,#gothamchess,yesss your sreaming
1474,2022-05-22T14:02:57.529723,jaxyverse01,#gothamchess,how could be have escaped there? please explain it to my 1200 rated ass
1475,2022-05-22T14:02:57.693191,ilcelli,#gothamchess,!tattoo
1476,2022-05-22T14:02:58.022506,moobot,#gothamchess,"@IlCelli If you gift 100 subs, Levy will write your username on his face/neck/arms for the rest of the stream. FOREHEAD is 200 subs. Example: https://bit.ly/3qN30Df"
1477,2022-05-22T14:02:58.927142,replylord,#gothamchess,TAKE HIS QUEEN
1478,2022-05-22T14:02:59.832956,03zombieland,#gothamchess,calculates 10 lines. doesn't play it..
1479,2022-05-22T14:03:02.951455,vanegas3,#gothamchess,office181Headbang office181Headbang office181Headbang
1480,2022-05-22T14:03:03.354759,replylord,#gothamchess,TAKE THE QUEEN
1481,2022-05-22T14:03:05.330719,cldam69,#gothamchess,KEKW
1482,2022-05-22T14:03:10.496631,string61,#gothamchess,didnt he have bishop takes e6
1483,2022-05-22T14:03:11.409145,leococghvala,#gothamchess,delira3Djpeepo  delira3Catjam
1484,2022-05-22T14:03:15.103701,donuts2806,#gothamchess,are you natural at chess?
1485,2022-05-22T14:03:15.267972,vanegas3,#gothamchess,lilred23LilRedGirlHAHAHA lilred23LilRedGirlHAHAHA lilred23LilRedGirlHAHAHA
1486,2022-05-22T14:03:15.856420,neelyos234,#gothamchess,bom it
1487,2022-05-22T14:03:17.295321,yatharthpatwa,#gothamchess,dang
1488,2022-05-22T14:03:18.478599,bettyswolluck,#gothamchess,@scarf_darmanitan LUL
1489,2022-05-22T14:03:18.642134,cldam69,#gothamchess,oh no free Queen rejected
1490,2022-05-22T14:03:21.109387,nash_ko,#gothamchess,!tattoo
1491,2022-05-22T14:03:21.436414,neelyos234,#gothamchess,LUL
1492,2022-05-22T14:03:26.313438,arkanisplaying,#gothamchess,levt talked so much shit he better win lmao
1493,2022-05-22T14:03:27.610139,tomm9_hella_trigger,#gothamchess,PartyParrot
1494,2022-05-22T14:03:29.761109,truebeerus,#gothamchess,Did you win against the mongolian GM?
1495,2022-05-22T14:03:33.112799,yatharthpatwa,#gothamchess,baka mitai moment
1496,2022-05-22T14:03:35.706546,03zombieland,#gothamchess,BOOBA
1497,2022-05-22T14:03:35.905788,prestigedgamer,#gothamchess,levey wins the botez gambit
1498,2022-05-22T14:03:38.095750,hulkiorra,#gothamchess,You're all talking about God but Magnus is offline guys!
1499,2022-05-22T14:03:41.591395,xessstrat,#gothamchess,this playlist in boomin
1500,2022-05-22T14:03:41.754845,ayaanami,#gothamchess,what the height of your forhead
1501,2022-05-22T14:03:44.391380,timmo6464,#gothamchess,do styles even exist? doesnt everyone just try to play the best possible moves to their abillity?
1502,2022-05-22T14:03:45.669455,insorrow,#gothamchess,"""I'ma genius compared to this guy""!"
1503,2022-05-22T14:03:49.858934,harryscroat,#gothamchess,imagine on your day off as god just watching gothamchess
1504,2022-05-22T14:03:51.100524,thebarlyy,#gothamchess,"""very limited understanding of chess"" and loses a bishop"
1505,2022-05-22T14:03:56.860858,seyhan_van,#gothamchess,is a trade of 3 pawns vs bishop really that equal?
1506,2022-05-22T14:03:58.188392,prestigedgamer,#gothamchess,this is probably a draw
1507,2022-05-22T14:04:08.438713,bigpapiii_35,#gothamchess,"""some people just make you look good"""
1508,2022-05-22T14:04:16.288427,flexocm,#gothamchess,no deal
1509,2022-05-22T14:04:19.601778,cldam69,#gothamchess,deserves a dirty flag
1510,2022-05-22T14:04:21.728092,xessstrat,#gothamchess,@thebarlyy still 3 pawns up luk
1511,2022-05-22T14:04:22.543456,karimoslayer,#gothamchess,catJAM
1512,2022-05-22T14:04:24.770986,penguimms,#gothamchess,pawn diamond Pog
1513,2022-05-22T14:04:29.691810,lumnorick,#gothamchess,morning gotham
1514,2022-05-22T14:04:30.374998,ilovelevyrozman,#gothamchess,yooo
1515,2022-05-22T14:04:30.749531,thacardiackid,#gothamchess,@bigpapiii_35 LUL
1516,2022-05-22T14:04:34.435561,truebeerus,#gothamchess,oh no the a and h pawns
1517,2022-05-22T14:04:34.597689,prestigedgamer,#gothamchess,why are these two guys playing the delayed botez gambit
1518,2022-05-22T14:04:35.083289,sirtobs703,#gothamchess,2013 tunes ftw
1519,2022-05-22T14:04:40.097473,ilovelevyrozman,#gothamchess,this fm mad trash
1520,2022-05-22T14:04:48.444743,03zombieland,#gothamchess,flag him daddy
1521,2022-05-22T14:04:54.300366,cldam69,#gothamchess,Nice
1522,2022-05-22T14:05:03.304995,panthers057,#gothamchess,bet u can't play me next round
1523,2022-05-22T14:05:06.182044,xessstrat,#gothamchess,annoying FM tbh lol
1524,2022-05-22T14:05:07.686318,ilovelevyrozman,#gothamchess,so tene
1525,2022-05-22T14:05:08.994630,dustingandflying,#gothamchess,what kind of NY accent does Levy have? It's defo not Judge Judyish and she's as NY as it gets
1526,2022-05-22T14:05:09.860094,ilovelevyrozman,#gothamchess,sen
1527,2022-05-22T14:05:11.642666,cldam69,#gothamchess,KEKW
1528,2022-05-22T14:05:13.827387,03zombieland,#gothamchess,lmfao
1529,2022-05-22T14:05:13.989548,ilovelevyrozman,#gothamchess,yeah
1530,2022-05-22T14:05:14.877831,nathanr23_,#gothamchess,KEKW
1531,2022-05-22T14:05:15.351755,trstn95,#gothamchess,gothBrilliant
1532,2022-05-22T14:05:16.426282,lukey_______,#gothamchess,W
1533,2022-05-22T14:05:16.628050,jaxyverse01,#gothamchess,@GothamChess how can the queen escape after f6? can u show it please
1534,2022-05-22T14:05:19.028670,hulkiorra,#gothamchess,@seyhan_van Depends on the game structure but sometimes yes
1535,2022-05-22T14:05:19.190716,ilovelevyrozman,#gothamchess,dirty
1536,2022-05-22T14:05:19.191035,cldam69,#gothamchess,NICE
1537,2022-05-22T14:05:19.191310,bullsyedart6,#gothamchess,wwwww
1538,2022-05-22T14:05:19.191544,reku1,#gothamchess,yuge
1539,2022-05-22T14:05:19.191759,xessstrat,#gothamchess,LOL
1540,2022-05-22T14:05:19.191964,totomat0,#gothamchess,What WAYTOODANK
1541,2022-05-22T14:05:19.515192,slapjack777,#gothamchess,Nice
1542,2022-05-22T14:05:19.677265,penguimms,#gothamchess,W
1543,2022-05-22T14:05:20.286707,kjasha,#gothamchess,YUGE
1544,2022-05-22T14:05:20.860071,donbon199,#gothamchess,hugeeeeee
1545,2022-05-22T14:05:21.932593,karimoslayer,#gothamchess,skills
1546,2022-05-22T14:05:22.333763,ordreth,#gothamchess,gg
1547,2022-05-22T14:05:23.283622,hue_keks,#gothamchess,nice
1548,2022-05-22T14:05:24.615975,burnttunafish,#gothamchess,very naiz
1549,2022-05-22T14:05:25.175434,peatyboyy,#gothamchess,wp
1550,2022-05-22T14:05:25.424745,prestigedgamer,#gothamchess,a3
1551,2022-05-22T14:05:26.441554,potplant420_,#gothamchess,wwwww
1552,2022-05-22T14:05:27.833391,bettyswolluck,#gothamchess,gg
1553,2022-05-22T14:05:27.995315,kefflings,#gothamchess,LEVY YOU BEAST
1554,2022-05-22T14:05:28.157318,neelyos234,#gothamchess,POG
1555,2022-05-22T14:05:28.329800,thacardiackid,#gothamchess,gross
1556,2022-05-22T14:05:29.688425,chaigy,#gothamchess,"Levy, are you working with a coach regularly?"
1557,2022-05-22T14:05:31.131914,aaslayer90,#gothamchess,nazi
1558,2022-05-22T14:05:31.294261,ilovelevyrozman,#gothamchess,gte when
1559,2022-05-22T14:05:31.618520,cldam69,#gothamchess,LUL LUL LUL
1560,2022-05-22T14:05:32.456161,neelyos234,#gothamchess,EZ
1561,2022-05-22T14:05:33.830686,13afffomet,#gothamchess,GG Gotham..
1562,2022-05-22T14:05:34.239993,southlegendn,#gothamchess,Wtf
1563,2022-05-22T14:05:35.575045,gregor_kerr,#gothamchess,congrats on 2700
1564,2022-05-22T14:05:36.923922,trstn95,#gothamchess,"wassup, u gonna watch the major final of cs go?"
1565,2022-05-22T14:05:37.682592,darkseerww,#gothamchess,now its just farmong elo huh ?
1566,2022-05-22T14:05:41.067402,dkase110,#gothamchess,Niiiice sack
1567,2022-05-22T14:05:44.884773,karimoslayer,#gothamchess,gg
1568,2022-05-22T14:05:46.151504,aaslayer90,#gothamchess,nice
1569,2022-05-22T14:05:47.035619,ninzendosg,#gothamchess,!tattoo
1570,2022-05-22T14:05:47.035880,moobot,#gothamchess,"@ninzendosg If you gift 100 subs, Levy will write your username on his face/neck/arms for the rest of the stream. FOREHEAD is 200 subs. Example: https://bit.ly/3qN30Df"
1571,2022-05-22T14:05:49.258897,muartea,#gothamchess,botezAlexS
1572,2022-05-22T14:05:49.600341,ilovelevyrozman,#gothamchess,@gregor_kerr his peak is 2800 above
1573,2022-05-22T14:05:52.281735,southlegendn,#gothamchess,I couldn’t even imagine  that
1574,2022-05-22T14:05:56.386098,felipe000chess,#gothamchess,@GothamChess  missed my donation BibleThump
1575,2022-05-22T14:05:59.569891,cldam69,#gothamchess,cbrahOoh cbrahOoh
1576,2022-05-22T14:05:59.731955,tjhunter619,#gothamchess,you were going to show us those pawn moves
1577,2022-05-22T14:06:01.111575,cldam69,#gothamchess,aaag
1578,2022-05-22T14:06:02.647150,truebeerus,#gothamchess,@GothamChess What was the final score against Mongolian GM?
1579,2022-05-22T14:06:03.332244,jaxyverse01,#gothamchess,damnnn
1580,2022-05-22T14:06:04.113569,burnttunafish,#gothamchess,good calculation
1581,2022-05-22T14:06:05.739607,alecvr17,#gothamchess,hi
1582,2022-05-22T14:06:06.769038,ilovelevyrozman,#gothamchess,anarchy chess gothKkomrade
1583,2022-05-22T14:06:08.994748,mohamedsarhanx,#gothamchess,levi where is bassem amin's video?
1584,2022-05-22T14:06:09.157190,taizanogueira,#gothamchess,"Hi, @gothamchess HeyGuys 🇧🇷🇧🇷🇧🇷"
1585,2022-05-22T14:06:10.613996,bigpapiii_35,#gothamchess,what do you mean by that
1586,2022-05-22T14:06:12.106427,gregor_kerr,#gothamchess,@gregor_kerr was a joke
1587,2022-05-22T14:06:14.539500,therealmilkytech,#gothamchess,which god?
1588,2022-05-22T14:06:15.943913,roope_9696,#gothamchess,Sure
1589,2022-05-22T14:06:21.195894,burnttunafish,#gothamchess,6God
1590,2022-05-22T14:06:23.933524,xessstrat,#gothamchess,god's elo?
1591,2022-05-22T14:06:26.256475,gugabxd,#gothamchess,allah Prayge
1592,2022-05-22T14:06:27.216128,bettyswolluck,#gothamchess,never
1593,2022-05-22T14:06:29.009206,aaslayer90,#gothamchess,no not rly
1594,2022-05-22T14:06:29.171247,chaigy,#gothamchess,I guess Jupiter
1595,2022-05-22T14:06:29.171367,zeeerux,#gothamchess,never
1596,2022-05-22T14:06:29.883626,reku1,#gothamchess,love the b4 move on scicilian
1597,2022-05-22T14:06:29.883806,prestigedgamer,#gothamchess,YHWH please give me free queen
1598,2022-05-22T14:06:30.049721,dataplet01,#gothamchess,no
1599,2022-05-22T14:06:32.173089,bettyswolluck,#gothamchess,nope
1600,2022-05-22T14:06:34.407168,donbon199,#gothamchess,uh huh
1601,2022-05-22T14:06:35.007693,alecvr17,#gothamchess,just won against the danya bot
1602,2022-05-22T14:06:35.384127,trstn95,#gothamchess,@GothamChess are u a cs go fan ?
1603,2022-05-22T14:06:35.708255,theunexpectedknight,#gothamchess,levy is confident he gave his opponent 40 secs
1604,2022-05-22T14:06:36.746234,bigfishsmoker,#gothamchess,how goes it mr streramer
1605,2022-05-22T14:06:36.930525,burnttunafish,#gothamchess,god wasnt watching me today lol
1606,2022-05-22T14:06:39.255297,13afffomet,#gothamchess,No... No I don't.
1607,2022-05-22T14:06:44.520194,cldam69,#gothamchess,I thought C3 was correct
1608,2022-05-22T14:06:45.344692,svksoldier,#gothamchess,Gof of all excuses Prayge
1609,2022-05-22T14:06:45.828594,thelembo_,#gothamchess,Caïssa is the god of chess
1610,2022-05-22T14:06:46.506069,kaibois,#gothamchess,damn Gotham looks buff af
1611,2022-05-22T14:06:47.680330,ilovelevyrozman,#gothamchess,@GothamChess is lucy back?
1612,2022-05-22T14:06:50.425878,ilovelevyrozman,#gothamchess,en peasant
1613,2022-05-22T14:06:50.426116,meawen,#gothamchess,know exactly what you're talking about
1614,2022-05-22T14:06:50.615562,chaimzee,#gothamchess,@gothamchess why not alpine or different well known anti Sicilian
1615,2022-05-22T14:06:52.211279,thebarlyy,#gothamchess,what
1616,2022-05-22T14:06:53.356358,jaxyverse01,#gothamchess,PogO not remembering ur own notes
1617,2022-05-22T14:06:53.518402,dustingandflying,#gothamchess,God is a tactical genius at chess? lol
1618,2022-05-22T14:06:54.849079,karimoslayer,#gothamchess,catJAM
1619,2022-05-22T14:06:55.011310,bigpapiii_35,#gothamchess,anyone like rocket league here lol
1620,2022-05-22T14:06:57.727149,ayaanami,#gothamchess,do jews believe in god?
1621,2022-05-22T14:06:57.889186,gulporitas,#gothamchess,GOD watches gotham chess ?
1622,2022-05-22T14:06:58.848855,bigduckhuntfan7000,#gothamchess,forced move
1623,2022-05-22T14:07:01.022606,thacardiackid,#gothamchess,french structure gone immediately
1624,2022-05-22T14:07:02.394254,ifixfridges,#gothamchess,en passant forced
1625,2022-05-22T14:07:02.584177,bigduckhuntfan7000,#gothamchess,...
1626,2022-05-22T14:07:03.164415,erbacher,#gothamchess,you got to do it!
1627,2022-05-22T14:07:05.779230,eriadar,#gothamchess,forced
1628,2022-05-22T14:07:07.527919,theunexpectedknight,#gothamchess,wo
1629,2022-05-22T14:07:11.679686,theunexpectedknight,#gothamchess,wow
1630,2022-05-22T14:07:12.476268,csgovelocity,#gothamchess,EN PASSANT BibleThump BibleThump BibleThump
1631,2022-05-22T14:07:14.915866,flexocm,#gothamchess,Man Levydeclined en passent
1632,2022-05-22T14:07:17.552804,03zombieland,#gothamchess,lmao
1633,2022-05-22T14:07:17.725622,cldam69,#gothamchess,cbrahMonkaO cbrahMonkaO
1634,2022-05-22T14:07:18.752898,erbacher,#gothamchess,he didnt en pessant!! what is this?
1635,2022-05-22T14:07:19.709021,lancerontwitch_,#gothamchess,En passant is forced
1636,2022-05-22T14:07:19.871062,xessstrat,#gothamchess,ooool
1637,2022-05-22T14:07:20.033117,watchdominiondotcom,#gothamchess,D:
1638,2022-05-22T14:07:20.745418,sorespeed,#gothamchess,BRICK!
1639,2022-05-22T14:07:20.907494,theunexpectedknight,#gothamchess,king of chess memes dont take en passent
1640,2022-05-22T14:07:22.317735,bigduckhuntfan7000,#gothamchess,get the brick
1641,2022-05-22T14:07:22.645929,thebarlyy,#gothamchess,f5 gigachad move
1642,2022-05-22T14:07:23.427658,xthegenx,#gothamchess,u salty with him
1643,2022-05-22T14:07:26.410514,felipe000chess,#gothamchess,@GothamChess you didnt notice my donation  BibleThump
1644,2022-05-22T14:07:27.136876,tnkhanh,#gothamchess,Kappa
1645,2022-05-22T14:07:27.298977,csgovelocity,#gothamchess,EN PASAANT DECLINED
1646,2022-05-22T14:07:28.577220,harukano21,#gothamchess,!hottub
1647,2022-05-22T14:07:28.577475,krish20045,#gothamchess,damn FM got roasted
1648,2022-05-22T14:07:29.785391,moobot,#gothamchess,@harukano21 Sorry to announce but the hot tub stream must be postponed. Sadly the generator to heat the tub seems to be defective! Will be later this week.
1649,2022-05-22T14:07:30.109530,cldam69,#gothamchess,YEP
1650,2022-05-22T14:07:30.813042,frroossttyy,#gothamchess,gothBrick gothBrick
1651,2022-05-22T14:07:32.071852,jukesarelife,#gothamchess,no en pesant? @GothamChess
1652,2022-05-22T14:07:38.137103,penguimms,#gothamchess,I thought the horse went on f5 in these
1653,2022-05-22T14:07:39.204280,flexocm,#gothamchess,Should resign
1654,2022-05-22T14:07:40.173382,quinnthehero2,#gothamchess,I’ve been studying the g6 course and I’m having a hard time remembering theory. Any advice?
1655,2022-05-22T14:07:40.335503,simplekill1,#gothamchess,!tattoo
1656,2022-05-22T14:07:40.572966,moobot,#gothamchess,"@simplekill1 If you gift 100 subs, Levy will write your username on his face/neck/arms for the rest of the stream. FOREHEAD is 200 subs. Example: https://bit.ly/3qN30Df"
1657,2022-05-22T14:07:41.045957,nikjas06backupacc,#gothamchess,un cultured man
1658,2022-05-22T14:07:44.596537,prestigedgamer,#gothamchess,"the FM: Ja, wir müssen einen dummen Schachzug machen"
1659,2022-05-22T14:07:45.590858,13afffomet,#gothamchess,You're probably playing an 8 year old.
1660,2022-05-22T14:07:47.159677,cldam69,#gothamchess,CaitlynS CaitlynS
1661,2022-05-22T14:07:48.942862,gorey_hole,#gothamchess,Could’ve been a mouseslip tbh
1662,2022-05-22T14:07:49.588419,burnttunafish,#gothamchess,the N on a report card stands for Negative Intelligence
1663,2022-05-22T14:07:49.891802,truebeerus,#gothamchess,I never though I'd get addicted to Chess Simp content...very unexpected vids
1664,2022-05-22T14:07:50.072116,peanutwal,#gothamchess,suwi
1665,2022-05-22T14:07:50.395974,cldam69,#gothamchess,KEKW
1666,2022-05-22T14:07:52.590729,iderp98,#gothamchess,this playlist is fire Kreygasm
1667,2022-05-22T14:07:53.613694,erbacher,#gothamchess,100% resign this game you played it wrong
1668,2022-05-22T14:07:54.644132,xessstrat,#gothamchess,LOL
1669,2022-05-22T14:07:54.948702,theunexpectedknight,#gothamchess,developement ?
1670,2022-05-22T14:07:57.336970,itsbaileytoyou,#gothamchess,gm chat :)
1671,2022-05-22T14:08:00.402784,thacardiackid,#gothamchess,e5 is holding a lot of squares...en passant wasn't great
1672,2022-05-22T14:08:01.861587,itsbaileytoyou,#gothamchess,and Levy
1673,2022-05-22T14:08:09.286006,cldam69,#gothamchess,FORCED WIN GG
1674,2022-05-22T14:08:12.738935,ctumid,#gothamchess,Don’t mattrr
1675,2022-05-22T14:08:19.299080,ilovelevyrozman,#gothamchess,levy your mum?
1676,2022-05-22T14:08:19.623312,trstn95,#gothamchess,D6
1677,2022-05-22T14:08:20.941292,svksoldier,#gothamchess,God's watching @GothamChess LUL
1678,2022-05-22T14:08:23.855861,renaldouce,#gothamchess,where do you castle in this position ?
1679,2022-05-22T14:08:24.076998,erbacher,#gothamchess,@thacardiackid but it was forced
1680,2022-05-22T14:08:24.239029,trstn95,#gothamchess,knight d6 ez fork
1681,2022-05-22T14:08:26.868238,xessstrat,#gothamchess,black alrdy looks sad
1682,2022-05-22T14:08:28.132597,bigpapiii_35,#gothamchess,its getting spicy
1683,2022-05-22T14:08:31.278669,prestigedgamer,#gothamchess,horsey storms the silo
1684,2022-05-22T14:08:33.033391,03zombieland,#gothamchess,just play normally
1685,2022-05-22T14:08:33.195494,aaslayer90,#gothamchess,Nd6
1686,2022-05-22T14:08:34.099550,cldam69,#gothamchess,it gets spicy
1687,2022-05-22T14:08:34.261574,krish20045,#gothamchess,D6
1688,2022-05-22T14:08:34.613489,arroarroarro,#gothamchess,kd6?
1689,2022-05-22T14:08:34.775474,dirtychakra,#gothamchess,fork ?
1690,2022-05-22T14:08:34.937527,lucatramontozzi,#gothamchess,!tattoo
1691,2022-05-22T14:08:35.925300,moobot,#gothamchess,"@lucatramontozzi If you gift 100 subs, Levy will write your username on his face/neck/arms for the rest of the stream. FOREHEAD is 200 subs. Example: https://bit.ly/3qN30Df"
1692,2022-05-22T14:08:36.720332,hulkiorra,#gothamchess,Save your knight nio?
1693,2022-05-22T14:08:37.061973,arroarroarro,#gothamchess,d6?
1694,2022-05-22T14:08:37.368296,reku1,#gothamchess,why is bishop not forked?
1695,2022-05-22T14:08:40.725905,krish20045,#gothamchess,D6 LEVY
1696,2022-05-22T14:08:40.726162,isaacarter07,#gothamchess,hey gotham just reached 2019 rating and am pausing chess to study the caro and consentrate in school
1697,2022-05-22T14:08:41.702977,watchdominiondotcom,#gothamchess,Y O L O
1698,2022-05-22T14:08:43.625826,whosjelk,#gothamchess,I havent heard this song in sooo long
1699,2022-05-22T14:08:44.681875,ilovelevyrozman,#gothamchess,fuck
1700,2022-05-22T14:08:50.893999,ilovelevyrozman,#gothamchess,fuckfuckfuckfuck
1701,2022-05-22T14:08:54.732229,cldam69,#gothamchess,cbrahFeels cbrahFeels
1702,2022-05-22T14:08:54.894594,braiit,#gothamchess,d6 is defended guys
1703,2022-05-22T14:08:55.056590,itsbaileytoyou,#gothamchess,@isaacarter07 POGGERS Nice!'
1704,2022-05-22T14:09:02.147104,dkase110,#gothamchess,@krish20045 Square is defended by bishop on f8
1705,2022-05-22T14:09:03.698617,prestigedgamer,#gothamchess,Qf7 wasted move
1706,2022-05-22T14:09:04.029839,cldam69,#gothamchess,wtf
1707,2022-05-22T14:09:05.005043,03zombieland,#gothamchess,!moveeeee
1708,2022-05-22T14:09:07.934095,hamsummit,#gothamchess,rook?
1709,2022-05-22T14:09:08.156743,jackcrotone,#gothamchess,all thanks to god
1710,2022-05-22T14:09:08.613604,xthegenx,#gothamchess,qf7?
1711,2022-05-22T14:09:09.648632,reku1,#gothamchess,oh you right
1712,2022-05-22T14:09:10.168623,amy_lase,#gothamchess,im excited to see levi lose this!
1713,2022-05-22T14:09:12.895558,reku1,#gothamchess,the other bishop
1714,2022-05-22T14:09:13.102477,reku1,#gothamchess,my b
1715,2022-05-22T14:09:15.600548,kefflings,#gothamchess,LMAO
1716,2022-05-22T14:09:19.867162,krish20045,#gothamchess,@dkase110 oh fuck my bad lmao
1717,2022-05-22T14:09:23.353248,cldam69,#gothamchess,so casual
1718,2022-05-22T14:09:27.346449,cldam69,#gothamchess,LUL LUL
1719,2022-05-22T14:09:29.909189,xessstrat,#gothamchess,he still blitzing trough
1720,2022-05-22T14:09:32.140832,fylypo_23,#gothamchess,mist a fork
1721,2022-05-22T14:09:32.520785,anrilfurin,#gothamchess,how is he this lucky and still down by two lol
1722,2022-05-22T14:09:33.878658,thatprestigegoated1,#gothamchess,dadddyy
1723,2022-05-22T14:09:39.252046,cldam69,#gothamchess,KEKW
1724,2022-05-22T14:09:39.547756,prestigedgamer,#gothamchess,6 pawns
1725,2022-05-22T14:09:44.429839,roope_9696,#gothamchess,??? He had free queen
1726,2022-05-22T14:09:44.850306,qwasdertywasd,#gothamchess,why did he take the queen
1727,2022-05-22T14:09:46.974554,hanlex123,#gothamchess,Hey.
1728,2022-05-22T14:09:50.731003,isaacarter07,#gothamchess,@itsbaileytoyou thanks
1729,2022-05-22T14:09:52.718054,widehard_enthusiast,#gothamchess,this some mikhail tal looking stuff
1730,2022-05-22T14:09:53.277843,dkase110,#gothamchess,@krish20045 I thought the same thing for a few seconds
1731,2022-05-22T14:09:56.386463,ilovelevyrozman,#gothamchess,6 porns
1732,2022-05-22T14:09:56.548429,gugabxd,#gothamchess,it was check pepega chat
1733,2022-05-22T14:10:01.274418,03zombieland,#gothamchess,you gonna get flagged
1734,2022-05-22T14:10:01.436458,donbon199,#gothamchess,did he had free queen? or we are dumb?
1735,2022-05-22T14:10:02.687376,amethyste613,#gothamchess,"oh dang, first time actually catching a stream instead of YouTube. dope"
1736,2022-05-22T14:10:03.968474,lynxbeastgaming,#gothamchess,ay gotham whats good
1737,2022-05-22T14:10:04.420696,ressy196,#gothamchess,qxe8 was winning wasnt it?
1738,2022-05-22T14:10:07.612009,diegusssback,#gothamchess,didnt he make a botez gambit?
1739,2022-05-22T14:10:07.936205,prestigedgamer,#gothamchess,i was thinking black wouldve played Bb7
1740,2022-05-22T14:10:08.404026,moobot,#gothamchess,"I have 9 Courses, you can find them here: https://www.gotham-chess.com/courses"
1741,2022-05-22T14:10:08.566085,amy_lase,#gothamchess,KEKW
1742,2022-05-22T14:10:09.415791,watchdominiondotcom,#gothamchess,YEP clock
1743,2022-05-22T14:10:11.854561,diegusssback,#gothamchess,free queen ?
1744,2022-05-22T14:10:14.972037,cldam69,#gothamchess,KEKW
1745,2022-05-22T14:10:15.329149,raiden_zzzz,#gothamchess,AYAYA ?
1746,2022-05-22T14:10:15.851790,catzxo,#gothamchess,gothBozo gothBozo gothBozo gothBozo gothBozo gothBozo
1747,2022-05-22T14:10:17.474047,xessstrat,#gothamchess,Chat elo = embarrassin lul
1748,2022-05-22T14:10:18.134559,bilbobiggins212,#gothamchess,throw incoming
1749,2022-05-22T14:10:21.556506,theunexpectedknight,#gothamchess,levy no
1750,2022-05-22T14:10:22.106110,03zombieland,#gothamchess,you go OOGA BOOGA
1751,2022-05-22T14:10:24.060479,ilovelevyrozman,#gothamchess,your clock bro
1752,2022-05-22T14:10:24.439726,totomat0,#gothamchess,AYAYA
1753,2022-05-22T14:10:25.696280,dataplet01,#gothamchess,gothOo gothGa gothBoo gothGa
1754,2022-05-22T14:10:25.976852,gugabxd,#gothamchess,Pepega opponent had free queen Pepega
1755,2022-05-22T14:10:34.354763,hey_olezha,#gothamchess,chat has 3 elo combined
1756,2022-05-22T14:10:34.516867,xessstrat,#gothamchess,tieeeemm
1757,2022-05-22T14:10:34.517132,cldam69,#gothamchess,ggwp
1758,2022-05-22T14:10:34.517530,dustingandflying,#gothamchess,"Language, Levy!"
1759,2022-05-22T14:10:34.517760,theunexpectedknight,#gothamchess,
1760,2022-05-22T14:10:34.517895,slapjack777,#gothamchess,Ogres are notorious for over analyzing a chess position...
1761,2022-05-22T14:10:34.518105,ilovelevyrozman,#gothamchess,you sai yourself the clock is a piece dude the clock is a pieec
1762,2022-05-22T14:10:37.250498,itsbaileytoyou,#gothamchess,"@XessStrat If you combine us all, we would almost have Levy's ELO KEKW"
1763,2022-05-22T14:10:41.231187,amy_lase,#gothamchess,gg
1764,2022-05-22T14:10:43.673326,reku1,#gothamchess,was C4 to open his king an option on the left side?
1765,2022-05-22T14:10:44.270589,ilovelevyrozman,#gothamchess,why did you sac?
1766,2022-05-22T14:10:44.270944,cldam69,#gothamchess,cbrahSmack cbrahSmack cbrahBaby cbrahBaby
1767,2022-05-22T14:10:45.925034,prestigedgamer,#gothamchess,best botez gambit worldwide
